Index,Epoch Info,Loss
2746,6-10400/20565,3.4834
2747,6-10450/20565,2.3469
2748,6-10500/20565,3.1104
2749,6-10550/20565,3.1137
2750,6-10600/20565,2.8172
2751,6-10650/20565,3.8215
2752,6-10700/20565,3.2267
2753,6-10750/20565,3.0142
2754,6-10800/20565,2.8360
2755,6-10850/20565,1.8397
2756,6-10900/20565,3.0571
2757,6-10950/20565,3.0729
2758,6-11000/20565,3.3712
2759,6-11050/20565,3.1011
2760,6-11100/20565,2.1486
2761,6-11150/20565,2.8848
2762,6-11200/20565,3.2587
2763,6-11250/20565,3.2054
2764,6-11300/20565,3.0652
2765,6-11350/20565,2.1885
2766,6-11400/20565,3.5351
2767,6-11450/20565,1.9731
2768,6-11500/20565,3.4847
2769,6-11550/20565,3.4211
2770,6-11600/20565,4.4141
2771,6-11650/20565,3.3565
2772,6-11700/20565,3.0675
2773,6-11750/20565,3.0109
2774,6-11800/20565,3.5444
2775,6-11850/20565,4.1164
2776,6-11900/20565,2.6861
2777,6-11950/20565,3.3092
2778,6-12000/20565,2.5507
2779,6-12050/20565,3.7044
2780,6-12100/20565,3.2333
2781,6-12150/20565,2.4127
2782,6-12200/20565,4.5364
2783,6-12250/20565,3.1526
2784,6-12300/20565,2.9613
2785,6-12350/20565,2.9023
2786,6-12400/20565,3.4556
2787,6-12450/20565,3.5040
2788,6-12500/20565,2.2067
2789,6-12550/20565,3.0282
2790,6-12600/20565,3.3922
2791,6-12650/20565,3.7184
2792,6-12700/20565,3.2665
2793,6-12750/20565,3.1040
2794,6-12800/20565,2.5489
2795,6-12850/20565,2.5321
2796,6-12900/20565,3.4535
2797,6-12950/20565,3.0987
2798,6-13000/20565,3.3769
2799,6-13050/20565,2.9752
2800,6-13100/20565,2.0529
2801,6-13150/20565,3.0200
2802,6-13200/20565,2.8754
2803,6-13250/20565,3.1481
2804,6-13300/20565,3.4386
2805,6-13350/20565,2.7460
2806,6-13400/20565,4.3516
2807,6-13450/20565,3.1597
2808,6-13500/20565,3.0605
2809,6-13550/20565,2.7003
2810,6-13600/20565,2.7842
2811,6-13650/20565,3.1398
2812,6-13700/20565,2.7546
2813,6-13750/20565,3.5077
2814,6-13800/20565,2.1695
2815,6-13850/20565,2.9506
2816,6-13900/20565,2.9731
2817,6-13950/20565,2.1730
2818,6-14000/20565,3.3391
2819,6-14050/20565,3.3522
2820,6-14100/20565,3.2456
2821,6-14150/20565,3.1004
2822,6-14200/20565,2.3443
2823,6-14250/20565,4.0256
2824,6-14300/20565,3.1843
2825,6-14350/20565,2.8883
2826,6-14400/20565,2.4714
2827,6-14450/20565,2.6504
2828,6-14500/20565,3.4462
2829,6-14550/20565,4.2190
2830,6-14600/20565,2.5142
2831,6-14650/20565,3.0008
2832,6-14700/20565,2.4383
2833,6-14750/20565,3.2163
2834,6-14800/20565,1.9626
2835,6-14850/20565,2.7113
2836,6-14900/20565,3.0961
2837,6-14950/20565,2.9534
2838,6-15000/20565,3.8106
2839,6-15050/20565,2.9151
2840,6-15100/20565,2.7461
2841,6-15150/20565,3.6234
2842,6-15200/20565,4.0381
2843,6-15250/20565,2.7141
2844,6-15300/20565,2.8292
2845,6-15350/20565,3.4060
2846,6-15400/20565,3.1123
2847,6-15450/20565,2.8018
2848,6-15500/20565,2.5259
2849,6-15550/20565,2.5175
2850,6-15600/20565,2.9122
2851,6-15650/20565,3.7569
2852,6-15700/20565,2.6285
2853,6-15750/20565,3.1798
2854,6-15800/20565,3.4582
2855,6-15850/20565,3.4632
2856,6-15900/20565,3.5918
2857,6-15950/20565,2.8876
2858,6-16000/20565,3.2957
2859,6-16050/20565,2.8336
2860,6-16100/20565,2.7450
2861,6-16150/20565,3.5085
2862,6-16200/20565,2.9037
2863,6-16250/20565,3.5484
2864,6-16300/20565,2.6325
2865,6-16350/20565,3.3820
2866,6-16400/20565,2.6380
2867,6-16450/20565,2.6084
2868,6-16500/20565,2.7283
2869,6-16550/20565,2.9296
2870,6-16600/20565,2.8465
2871,6-16650/20565,2.9745
2872,6-16700/20565,3.0976
2873,6-16750/20565,3.2849
2874,6-16800/20565,2.8437
2875,6-16850/20565,2.5569
2876,6-16900/20565,4.4596
2877,6-16950/20565,3.2495
2878,6-17000/20565,3.0822
2879,6-17050/20565,3.5354
2880,6-17100/20565,3.7416
2881,6-17150/20565,2.2743
2882,6-17200/20565,2.9850
2883,6-17250/20565,2.7629
2884,6-17300/20565,2.3912
2885,6-17350/20565,3.2927
2886,6-17400/20565,2.6395
2887,6-17450/20565,2.8354
2888,6-17500/20565,2.4892
2889,6-17550/20565,3.5705
2890,6-17600/20565,3.6956
2891,6-17650/20565,3.3516
2892,6-17700/20565,3.9871
2893,6-17750/20565,3.3116
2894,6-17800/20565,2.3777
2895,6-17850/20565,2.5011
2896,6-17900/20565,3.1125
2897,6-17950/20565,3.5123
2898,6-18000/20565,2.7250
2899,6-18050/20565,3.2064
2900,6-18100/20565,2.9179
2901,6-18150/20565,2.6170
2902,6-18200/20565,2.7562
2903,6-18250/20565,2.6170
2904,6-18300/20565,2.8996
2905,6-18350/20565,2.8314
2906,6-18400/20565,2.5600
2907,6-18450/20565,2.9792
2908,6-18500/20565,3.3523
2909,6-18550/20565,2.2584
2910,6-18600/20565,3.1160
2911,6-18650/20565,3.3493
2912,6-18700/20565,2.4483
2913,6-18750/20565,3.2531
2914,6-18800/20565,1.9494
2915,6-18850/20565,2.7380
2916,6-18900/20565,3.3311
2917,6-18950/20565,3.7886
2918,6-19000/20565,2.7933
2919,6-19050/20565,3.3027
2920,6-19100/20565,3.7187
2921,6-19150/20565,3.0794
2922,6-19200/20565,3.8357
2923,6-19250/20565,3.2476
2924,6-19300/20565,3.2468
2925,6-19350/20565,2.5053
2926,6-19400/20565,2.6564
2927,6-19450/20565,2.3140
2928,6-19500/20565,3.2352
2929,6-19550/20565,2.6164
2930,6-19600/20565,4.1662
2931,6-19650/20565,3.3687
2932,6-19700/20565,3.1735
2933,6-19750/20565,2.5465
2934,6-19800/20565,2.7762
2935,6-19850/20565,3.0189
2936,6-19900/20565,3.1440
2937,6-19950/20565,3.6377
2938,6-20000/20565,3.1488
2939,6-20050/20565,1.8792
2940,6-20100/20565,3.9161
2941,6-20150/20565,2.3183
2942,6-20200/20565,3.6119
2943,6-20250/20565,3.1564
2944,6-20300/20565,2.7147
2945,6-20350/20565,2.2786
2946,6-20400/20565,2.8302
2947,6-20450/20565,3.7021
2948,6-20500/20565,2.8315
2949,6-20550/20565,2.1279
2950,6-20564/20565,3.0256
2959,7-0/20565,2.8332
2962,7-50/20565,3.6876
2963,7-100/20565,3.8490
2964,7-150/20565,2.6062
2965,7-200/20565,2.7558
2966,7-250/20565,2.6288
2967,7-300/20565,3.7193
2968,7-350/20565,2.6352
2969,7-400/20565,2.5980
2970,7-450/20565,2.6720
2971,7-500/20565,2.9465
2972,7-550/20565,3.2867
2973,7-600/20565,3.8084
2974,7-650/20565,3.1721
2975,7-700/20565,2.8961
2976,7-750/20565,2.4532
2977,7-800/20565,3.1797
2978,7-850/20565,2.5659
2979,7-900/20565,2.6819
2980,7-950/20565,2.9464
2981,7-1000/20565,2.2572
2982,7-1050/20565,2.9303
2983,7-1100/20565,2.6151
2984,7-1150/20565,3.0866
2985,7-1200/20565,3.4288
2986,7-1250/20565,3.7310
2987,7-1300/20565,2.5680
2988,7-1350/20565,3.5252
2989,7-1400/20565,2.6004
2990,7-1450/20565,2.9245
2991,7-1500/20565,2.6461
2992,7-1550/20565,2.8100
2993,7-1600/20565,2.6819
2994,7-1650/20565,2.6893
2995,7-1700/20565,3.5650
2996,7-1750/20565,2.9658
2997,7-1800/20565,2.9353
2998,7-1850/20565,3.4180
2999,7-1900/20565,3.1493
3000,7-1950/20565,3.1497
3001,7-2000/20565,3.2436
3002,7-2050/20565,3.0645
3003,7-2100/20565,3.1905
3004,7-2150/20565,2.7434
3005,7-2200/20565,2.3008
3006,7-2250/20565,3.3973
3007,7-2300/20565,4.6672
3008,7-2350/20565,2.9752
3009,7-2400/20565,2.1601
3010,7-2450/20565,2.7505
3011,7-2500/20565,2.6811
3012,7-2550/20565,3.4739
3013,7-2600/20565,3.8598
3014,7-2650/20565,2.8679
3015,7-2700/20565,2.5259
3016,7-2750/20565,3.2783
3017,7-2800/20565,4.2494
3018,7-2850/20565,3.0326
3019,7-2900/20565,3.6228
3020,7-2950/20565,3.6833
3021,7-3000/20565,2.5995
3022,7-3050/20565,2.5742
3023,7-3100/20565,2.8958
3024,7-3150/20565,3.3451
3025,7-3200/20565,4.3049
3026,7-3250/20565,2.1924
3027,7-3300/20565,3.3692
3028,7-3350/20565,3.0561
3029,7-3400/20565,2.8918
3030,7-3450/20565,3.2631
3031,7-3500/20565,2.3131
3032,7-3550/20565,2.5951
3033,7-3600/20565,2.4679
3034,7-3650/20565,4.1788
3035,7-3700/20565,2.9387
3036,7-3750/20565,3.6054
3037,7-3800/20565,3.7078
3038,7-3850/20565,2.5347
3039,7-3900/20565,3.1176
3040,7-3950/20565,2.9104
3041,7-4000/20565,2.8511
3042,7-4050/20565,3.1551
3043,7-4100/20565,3.3943
3044,7-4150/20565,2.6364
3045,7-4200/20565,3.0580
3046,7-4250/20565,2.8240
3047,7-4300/20565,2.3494
3048,7-4350/20565,3.2257
3049,7-4400/20565,2.5436
3050,7-4450/20565,2.6678
3051,7-4500/20565,3.3347
3052,7-4550/20565,3.3701
3053,7-4600/20565,2.9220
3054,7-4650/20565,2.6621
3055,7-4700/20565,3.9406
3056,7-4750/20565,1.5098
3057,7-4800/20565,2.9951
3058,7-4850/20565,2.7877
3059,7-4900/20565,2.3539
3060,7-4950/20565,2.6595
3061,7-5000/20565,2.8968
3062,7-5050/20565,3.6357
3063,7-5100/20565,3.2541
3064,7-5150/20565,3.5283
3065,7-5200/20565,3.4754
3066,7-5250/20565,3.7563
3067,7-5300/20565,3.6381
3068,7-5350/20565,1.9442
3069,7-5400/20565,2.7676
3070,7-5450/20565,2.4593
3071,7-5500/20565,2.5682
3072,7-5550/20565,3.5225
3073,7-5600/20565,3.6663
3074,7-5650/20565,2.4226
3075,7-5700/20565,2.6226
3076,7-5750/20565,1.9489
3077,7-5800/20565,3.2010
3078,7-5850/20565,2.7912
3079,7-5900/20565,1.8587
3080,7-5950/20565,3.5470
3081,7-6000/20565,2.9965
3082,7-6050/20565,2.4598
3083,7-6100/20565,2.6630
3084,7-6150/20565,2.9625
3085,7-6200/20565,2.1643
3086,7-6250/20565,2.8277
3087,7-6300/20565,3.1044
3088,7-6350/20565,2.8356
3089,7-6400/20565,3.6832
3090,7-6450/20565,3.1135
3091,7-6500/20565,2.9249
3092,7-6550/20565,3.5799
3093,7-6600/20565,3.3990
3094,7-6650/20565,2.4179
3095,7-6700/20565,2.8807
3096,7-6750/20565,3.0490
3097,7-6800/20565,2.7722
3098,7-6850/20565,2.3981
3099,7-6900/20565,2.8378
3100,7-6950/20565,3.9873
3101,7-7000/20565,2.6588
3102,7-7050/20565,2.8386
3103,7-7100/20565,3.2562
3104,7-7150/20565,4.4106
3105,7-7200/20565,3.1006
3106,7-7250/20565,2.8766
3107,7-7300/20565,3.1858
3108,7-7350/20565,3.5668
3109,7-7400/20565,1.8926
3110,7-7450/20565,2.9464
3111,7-7500/20565,3.3956
3112,7-7550/20565,3.6651
3113,7-7600/20565,2.6061
3114,7-7650/20565,2.8790
3115,7-7700/20565,2.8709
3116,7-7750/20565,3.2160
3117,7-7800/20565,2.3927
3118,7-7850/20565,3.4404
3119,7-7900/20565,2.6840
3120,7-7950/20565,2.9063
3121,7-8000/20565,2.9576
3122,7-8050/20565,3.9571
3123,7-8100/20565,3.3357
3124,7-8150/20565,3.3375
3125,7-8200/20565,3.3007
3126,7-8250/20565,2.3452
3127,7-8300/20565,2.8309
3128,7-8350/20565,2.5352
3129,7-8400/20565,3.3736
3130,7-8450/20565,3.9849
3131,7-8500/20565,2.8660
3132,7-8550/20565,2.7071
3133,7-8600/20565,2.4478
3134,7-8650/20565,2.9238
3135,7-8700/20565,4.1592
3136,7-8750/20565,2.7059
3137,7-8800/20565,3.0129
3138,7-8850/20565,3.1428
3139,7-8900/20565,2.8525
3140,7-8950/20565,2.0576
3141,7-9000/20565,3.3398
3142,7-9050/20565,2.9464
3143,7-9100/20565,3.1175
3144,7-9150/20565,3.4881
3145,7-9200/20565,2.5488
3146,7-9250/20565,3.6662
3147,7-9300/20565,1.8423
3148,7-9350/20565,3.6243
3149,7-9400/20565,3.8840
3150,7-9450/20565,2.7369
3151,7-9500/20565,2.7934
3152,7-9550/20565,2.6408
3153,7-9600/20565,2.2540
3154,7-9650/20565,3.0199
3155,7-9700/20565,2.4885
3156,7-9750/20565,2.8851
3157,7-9800/20565,2.6583
3158,7-9850/20565,3.6587
3159,7-9900/20565,4.2624
3160,7-9950/20565,3.3817
3161,7-10000/20565,3.0922
3162,7-10050/20565,3.1630
3163,7-10100/20565,3.8195
3164,7-10150/20565,2.6342
3165,7-10200/20565,3.0232
3166,7-10250/20565,3.6293
3167,7-10300/20565,3.2288
3168,7-10350/20565,2.3072
3169,7-10400/20565,3.7654
3170,7-10450/20565,2.1372
3171,7-10500/20565,2.5397
3172,7-10550/20565,2.5288
3173,7-10600/20565,2.4368
3174,7-10650/20565,2.9197
3175,7-10700/20565,3.6460
3176,7-10750/20565,3.9148
3177,7-10800/20565,3.4705
3178,7-10850/20565,3.1019
3179,7-10900/20565,3.4808
3180,7-10950/20565,3.5923
3181,7-11000/20565,2.2945
3182,7-11050/20565,2.4267
3183,7-11100/20565,2.1893
3184,7-11150/20565,3.3520
3185,7-11200/20565,2.5873
3186,7-11250/20565,2.0735
3187,7-11300/20565,3.4296
3188,7-11350/20565,2.7142
3189,7-11400/20565,2.6230
3190,7-11450/20565,3.0349
3191,7-11500/20565,3.2547
3192,7-11550/20565,2.5868
3193,7-11600/20565,2.6641
3194,7-11650/20565,3.1951
3195,7-11700/20565,4.8456
3196,7-11750/20565,2.4080
3197,7-11800/20565,2.4723
3198,7-11850/20565,2.5633
3199,7-11900/20565,3.1208
3200,7-11950/20565,2.8647
3201,7-12000/20565,3.2555
3202,7-12050/20565,3.0498
3203,7-12100/20565,2.6218
3204,7-12150/20565,2.7252
3205,7-12200/20565,3.3629
3206,7-12250/20565,3.0468
3207,7-12300/20565,2.8526
3208,7-12350/20565,2.7944
3209,7-12400/20565,3.1117
3210,7-12450/20565,3.3543
3211,7-12500/20565,2.2212
3212,7-12550/20565,3.1160
3213,7-12600/20565,2.8968
3214,7-12650/20565,2.7802
3215,7-12700/20565,3.1455
3216,7-12750/20565,2.7866
3217,7-12800/20565,4.0254
3218,7-12850/20565,3.7960
3219,7-12900/20565,2.2648
3220,7-12950/20565,2.2069
3221,7-13000/20565,2.4016
3222,7-13050/20565,3.0618
3223,7-13100/20565,3.4943
3224,7-13150/20565,2.3164
3225,7-13200/20565,3.2246
3226,7-13250/20565,3.4824
3227,7-13300/20565,3.5612
3228,7-13350/20565,3.2947
3229,7-13400/20565,2.0500
3230,7-13450/20565,2.4178
3231,7-13500/20565,2.4125
3232,7-13550/20565,2.6699
3233,7-13600/20565,3.0482
3234,7-13650/20565,2.2832
3235,7-13700/20565,2.4522
3236,7-13750/20565,2.3063
3237,7-13800/20565,2.9247
3238,7-13850/20565,3.7218
3239,7-13900/20565,2.5374
3240,7-13950/20565,2.9665
3241,7-14000/20565,3.4644
3242,7-14050/20565,3.4023
3243,7-14100/20565,2.9358
3244,7-14150/20565,3.0830
3245,7-14200/20565,2.7927
3246,7-14250/20565,3.3081
3247,7-14300/20565,2.9017
3248,7-14350/20565,3.6619
3249,7-14400/20565,2.5477
3250,7-14450/20565,2.5366
3251,7-14500/20565,2.5256
3252,7-14550/20565,2.6798
3253,7-14600/20565,2.9056
3254,7-14650/20565,2.9902
3255,7-14700/20565,3.3978
3256,7-14750/20565,2.8223
3257,7-14800/20565,3.0670
3258,7-14850/20565,2.9451
3259,7-14900/20565,2.6844
3260,7-14950/20565,2.9224
3261,7-15000/20565,3.7068
3262,7-15050/20565,3.0901
3263,7-15100/20565,3.2370
3264,7-15150/20565,2.3513
3265,7-15200/20565,3.0044
3266,7-15250/20565,3.0307
3267,7-15300/20565,3.8454
3268,7-15350/20565,2.4154
3269,7-15400/20565,3.8382
3270,7-15450/20565,3.2688
3271,7-15500/20565,3.4191
3272,7-15550/20565,2.9800
3273,7-15600/20565,2.2775
3274,7-15650/20565,3.2128
3275,7-15700/20565,3.6281
3276,7-15750/20565,3.4502
3277,7-15800/20565,3.2072
3278,7-15850/20565,1.7393
3279,7-15900/20565,3.7609
3280,7-15950/20565,3.3119
3281,7-16000/20565,2.9349
3282,7-16050/20565,2.5765
3283,7-16100/20565,2.7904
3284,7-16150/20565,2.8424
3285,7-16200/20565,2.4917
3286,7-16250/20565,2.9944
3287,7-16300/20565,3.5932
3288,7-16350/20565,2.9325
3289,7-16400/20565,2.7594
3290,7-16450/20565,3.8658
3291,7-16500/20565,2.9647
3292,7-16550/20565,2.7470
3293,7-16600/20565,3.4157
3294,7-16650/20565,2.9620
3295,7-16700/20565,2.8596
3296,7-16750/20565,2.5645
3297,7-16800/20565,2.4494
3298,7-16850/20565,3.3061
3299,7-16900/20565,3.6579
3300,7-16950/20565,2.3892
3301,7-17000/20565,2.7307
3302,7-17050/20565,2.9491
3303,7-17100/20565,1.8273
3304,7-17150/20565,2.4473
3305,7-17200/20565,3.3830
3306,7-17250/20565,2.0436
3307,7-17300/20565,3.2313
3308,7-17350/20565,2.6346
3309,7-17400/20565,3.1062
3310,7-17450/20565,3.0692
3311,7-17500/20565,2.3450
3312,7-17550/20565,2.7221
3313,7-17600/20565,3.1529
3314,7-17650/20565,2.6603
3315,7-17700/20565,2.9095
3316,7-17750/20565,2.6578
3317,7-17800/20565,2.7257
3318,7-17850/20565,3.0438
3319,7-17900/20565,2.6184
3320,7-17950/20565,3.4819
3321,7-18000/20565,3.5471
3322,7-18050/20565,2.6307
3323,7-18100/20565,2.7673
3324,7-18150/20565,2.5096
3325,7-18200/20565,2.6480
3326,7-18250/20565,2.8134
3327,7-18300/20565,3.2494
3328,7-18350/20565,2.6252
3329,7-18400/20565,3.5953
3330,7-18450/20565,3.2482
3331,7-18500/20565,3.2633
3332,7-18550/20565,2.7865
3333,7-18600/20565,4.0268
3334,7-18650/20565,2.2774
3335,7-18700/20565,3.0962
3336,7-18750/20565,3.0926
3337,7-18800/20565,2.4006
3338,7-18850/20565,3.9164
3339,7-18900/20565,2.4047
3340,7-18950/20565,2.5916
3341,7-19000/20565,2.4638
3342,7-19050/20565,2.8111
3343,7-19100/20565,3.5263
3344,7-19150/20565,2.5169
3345,7-19200/20565,3.4723
3346,7-19250/20565,2.9007
3347,7-19300/20565,2.5283
3348,7-19350/20565,3.3246
3349,7-19400/20565,2.7802
3350,7-19450/20565,2.8666
3351,7-19500/20565,2.3241
3352,7-19550/20565,2.5971
3353,7-19600/20565,2.8662
3354,7-19650/20565,3.7186
3355,7-19700/20565,2.6164
3356,7-19750/20565,2.9345
3357,7-19800/20565,2.8552
3358,7-19850/20565,2.9810
3359,7-19900/20565,2.4017
3360,7-19950/20565,2.6857
3361,7-20000/20565,2.9814
3362,7-20050/20565,2.8274
3363,7-20100/20565,2.7681
3364,7-20150/20565,3.2557
3365,7-20200/20565,2.6860
3366,7-20250/20565,3.5233
3367,7-20300/20565,2.7521
3368,7-20350/20565,3.0464
3369,7-20400/20565,2.3261
3370,7-20450/20565,2.5128
3371,7-20500/20565,2.8903
3372,7-20550/20565,2.7706
3373,7-20564/20565,3.2671
